Vendedor,Doc,Fecha,Nombres,CódigoInventario,Unidades,Unitario Venta,Ventas,Costo Unitario,Total Costo,Margen,PorMargen
,FV R 12075,28/09/2020,SIERRA PEDROZA RICARDO ANDRES,10042296 EMPAQUE CARCASA CLUTCH,1.00,"6,302.52","6,302.52","4,021.02","4,021.02","2,281.50",0.36
,FV R 12093,28/09/2020,TURISMO MAGDALENA SAS,10043425 BAJ CABLE VELOCIMETRO,1.00,"14,705.88","14,705.88","11,412.73","11,412.73","3,293.15",0.22
,FV R 12093,28/09/2020,TURISMO MAGDALENA SAS,10044386 TAPON FILTRO ACEITE,1.00,"6,386.55","6,386.55","4,766.00","4,766.00","1,620.55",0.25
,FV R 12077,28/09/2020,RIVERA JULIO CAROLINA ISABEL,"10045110 FILTRO ACEITE 
REF. JE571007-1",1.00,"12,605.04","12,605.04","8,763.82","8,763.82","3,841.23",0.30
,FV R 12071,28/09/2020,Cliente General,10045575 SWITCHE DE ENCENDIDO,1.00,"77,310.92","77,310.92","52,606.50","52,606.50","24,704.42",0.32
,FV R 12093,28/09/2020,TURISMO MAGDALENA SAS,10046197 CABLE CLUTCH,1.00,"21,428.57","21,428.57","18,034.00","18,034.00","3,394.57",0.16
,FV R 12072,28/09/2020,DIAZ DAZA MARTHA PATRICIA,11006769 PASTA FRENO,1.00,"35,294.12","35,294.12","24,619.22","24,619.22","10,674.90",0.30
,FV R 12072,28/09/2020,DIAZ DAZA MARTHA PATRICIA,11007600 FILTRO AIRE,1.00,"22,689.08","22,689.08","16,226.00","16,226.00","6,463.08",0.28
,FV R 12072,28/09/2020,DIAZ DAZA MARTHA PATRICIA,11017718 KIT ROLLER 14 GR X 6,1.00,"31,092.44","31,092.44","22,611.88","22,611.88","8,480.56",0.27
,FV R 12074,28/09/2020,GARCIA NIETO JUAN ARCESIO,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"75,630.00","75,630.00",0.00,0.00,"75,630.00",1.00
,FV R 12075,28/09/2020,SIERRA PEDROZA RICARDO ANDRES,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"67,226.00","67,226.00",0.00,0.00,"67,226.00",1.00
,FV R 12076,28/09/2020,LOPEZ PATIÑO DORA LUCIA,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"9,243.00","9,243.00",0.00,0.00,"9,243.00",1.00
,FV R 12078,28/09/2020,HURTADO VASQUEZ TULIO ANDRES,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"9,243.00","9,243.00",0.00,0.00,"9,243.00",1.00
,FV R 12079,28/09/2020,RUBIO MERIÑO ESTEFANY CAROLINA,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"9,243.00","9,243.00",0.00,0.00,"9,243.00",1.00
,FV R 12072,28/09/2020,DIAZ DAZA MARTHA PATRICIA,20000221 LIQ FRENOS DOT 4 120CC X12,1.00,"5,042.02","5,042.02","2,956.97","2,956.97","2,085.05",0.41
,FV R 12072,28/09/2020,DIAZ DAZA MARTHA PATRICIA,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12074,28/09/2020,GARCIA NIETO JUAN ARCESIO,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12075,28/09/2020,SIERRA PEDROZA RICARDO ANDRES,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12076,28/09/2020,LOPEZ PATIÑO DORA LUCIA,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12077,28/09/2020,RIVERA JULIO CAROLINA ISABEL,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12078,28/09/2020,HURTADO VASQUEZ TULIO ANDRES,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12079,28/09/2020,RUBIO MERIÑO ESTEFANY CAROLINA,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12093,28/09/2020,TURISMO MAGDALENA SAS,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,5.00,"16,000.00","80,000.00","14,526.28","72,631.40","7,368.60",0.09
,FV R 12077,28/09/2020,RIVERA JULIO CAROLINA ISABEL,21000364 CAJA X  24 PINTA M_SUP ULTRA 20W50,1.00,"10,000.00","10,000.00","7,325.00","7,325.00","2,675.00",0.27
,FV R 12073,28/09/2020,CLAVIJO VAQUERO DORA EDILMA,T009002 LIMPIAR Y REVISAR CARBURADOR,1.00,"17,653.78","17,653.78",0.00,0.00,"17,653.78",1.00
,FV R 12080,28/09/2020,ANDRADE ANDREA,T011011 CAMBIO Y/O REVISION DEL SENSOR DEL MOTOR VENTILADOR,1.00,"8,403.00","8,403.00",0.00,0.00,"8,403.00",1.00
,FV R 12072,28/09/2020,DIAZ DAZA MARTHA PATRICIA,T020019 REVISION DEL SISTEMA ELECTRICO,1.00,"84,033.00","84,033.00",0.00,0.00,"84,033.00",1.00
,FV R 12077,28/09/2020,RIVERA JULIO CAROLINA ISABEL,T020019 REVISION DEL SISTEMA ELECTRICO,1.00,"16,806.00","16,806.00",0.00,0.00,"16,806.00",1.00
,FV R 12089,29/09/2020,KARINA VEGA MADRIGAL,0239110004 BATERIA AGM YB5L-B GRIZZLY POWER MAX,1.00,"54,621.85","54,621.85","37,206.96","37,206.96","17,414.89",0.32
,FV R 12087,29/09/2020,Cliente General,0267011720 275-17 SECURA F85 TL CEAT,1.00,"68,907.56","68,907.56","42,122.83","42,122.83","26,784.73",0.39
,FV R 12088,29/09/2020,ANA MARIA RODRIGUEZ RODRIGUEZ,10012780 CADENILLA DISTRIBUCION,1.00,"15,966.39","15,966.39","12,219.72","12,219.72","3,746.67",0.23
,FV R 12088,29/09/2020,ANA MARIA RODRIGUEZ RODRIGUEZ,10015137 KIT DISCOS CLUTCH,1.00,"24,369.75","24,369.75","16,710.48","16,710.48","7,659.27",0.31
,FV R 12094,29/09/2020,Cliente General,10015137 KIT DISCOS CLUTCH,1.00,"24,369.75","24,369.75","16,710.48","16,710.48","7,659.27",0.31
,FV R 12094,29/09/2020,Cliente General,10016736 RETEN VALVULA,2.00,"2,521.01","5,042.02","1,866.45","3,732.91","1,309.11",0.26
,FV R 12094,29/09/2020,Cliente General,10016818 RODAMIENTO BOLAS EJE CLUTCH,1.00,"8,823.53","8,823.53","5,848.59","5,848.59","2,974.94",0.34
,FV R 12094,29/09/2020,Cliente General,"10046018 PASTA FRENO DELANTERO SIN ASBESTO
REF. JW131807-10",1.00,"16,806.72","16,806.72","11,109.88","11,109.88","5,696.85",0.34
,FV R 12089,29/09/2020,KARINA VEGA MADRIGAL,10046938 KIT ARRASTRE 15_43T: 428H_130_4H,1.00,"29,411.76","29,411.76","22,089.00","22,089.00","7,322.76",0.25
,FV R 12094,29/09/2020,Cliente General,101087 ARANDELA,2.00,420.17,840.34,0.00,0.00,840.34,1.00
,FV R 12094,29/09/2020,Cliente General,101087 ARANDELA,2.00,420.17,840.34,0.00,0.00,840.34,1.00
,FV R 12090,29/09/2020,Cliente General,11025524 ELEMENTRO FILTRO AIRE,1.00,"29,411.76","29,411.76","21,441.26","21,441.26","7,970.51",0.27
,FV R 12088,29/09/2020,ANA MARIA RODRIGUEZ RODRIGUEZ,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12094,29/09/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12097,30/09/2020,Cliente General,0239110001 BATERIA AGM YB.5L-C GRIZZLY POWER MAX,1.00,"33,613.45","33,613.45","22,661.34","22,661.34","10,952.10",0.33
,FV R 12097,30/09/2020,Cliente General,10015357 BAJ KIT CLUTCH PLATE,1.00,"47,058.82","47,058.82","61,037.21","61,037.21","-13,978.38",-0.30
,FV R 12097,30/09/2020,Cliente General,10040566 FILTRO ACEITE,3.00,"5,042.02","15,126.05","3,259.25","9,777.76","5,348.29",0.35
,FV R 12097,30/09/2020,Cliente General,10042295 EMPAQUE TAPA VOLANTE,1.00,"3,361.34","3,361.34","2,270.46","2,270.46","1,090.88",0.32
,FV R 12097,30/09/2020,Cliente General,10044397 EMPAQUE CARCASA CLUTCH,1.00,"4,201.68","4,201.68","3,266.01","3,266.01",935.67,0.22
,FV R 12097,30/09/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,6.00,"16,000.00","96,000.00","14,526.28","87,157.67","8,842.33",0.09
,FV R 12097,30/09/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,7.00,"18,000.00","126,000.00","14,526.28","101,683.95","24,316.05",0.19
,FV R 12098,01/10/2020,Cliente General,10006175 TAPON GUARDACADENA,1.00,"1,680.67","1,680.67",731.68,731.68,948.99,0.56
,FV R 12098,01/10/2020,Cliente General,10012579 RESORTE BANDA FRENO,2.00,840.34,"1,680.67",557.14,"1,114.28",566.39,0.34
,FV R 12098,01/10/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"12,184.87","12,184.87","8,383.47","8,383.47","3,801.41",0.31
,FV R 12098,01/10/2020,Cliente General,10015137 KIT DISCOS CLUTCH,1.00,"24,369.75","24,369.75","16,710.48","16,710.48","7,659.27",0.31
,FV R 12098,01/10/2020,Cliente General,10040934 BUJIA,2.00,"10,504.20","21,008.40","7,271.33","14,542.67","6,465.74",0.31
,FV R 12098,01/10/2020,Cliente General,10042296 EMPAQUE CARCASA CLUTCH,1.00,"6,722.69","6,722.69","4,021.02","4,021.02","2,701.67",0.40
,FV R 12091,01/10/2020,Cliente General,10043130 CILINDRO COMPLETO,1.00,"116,806.72","116,806.72","79,212.07","79,212.07","37,594.66",0.32
,FV R 12098,01/10/2020,Cliente General,10045244 CAUCHO CAMPANA,1.00,"21,428.57","21,428.57","13,952.24","13,952.24","7,476.33",0.35
,FV R 12098,01/10/2020,Cliente General,10046197 CABLE CLUTCH,1.00,"21,428.57","21,428.57","18,034.00","18,034.00","3,394.57",0.16
,FV R 12098,01/10/2020,Cliente General,10049094 CABLE CLUCTH,1.00,"23,529.41","23,529.41","16,446.00","16,446.00","7,083.41",0.30
,FV R 12098,01/10/2020,Cliente General,20008861 BAJAJ OIL DTS 20W50,1.00,"27,000.00","27,000.00","22,848.00","22,848.00","4,152.00",0.15
,FV R 12098,01/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12098,01/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,7.00,"16,000.00","112,000.00","14,526.28","101,683.95","10,316.05",0.09
,FV R 12098,01/10/2020,Cliente General,21000364 CAJA X  24 PINTA M_SUP ULTRA 20W50,1.00,"10,000.00","10,000.00","7,325.00","7,325.00","2,675.00",0.27
,FV R 12095,02/10/2020,Cliente General,0267011719 300-17 6L LLANTA SECURA M86 TT,1.00,"78,991.60","78,991.60","54,340.00","54,340.00","24,651.60",0.31
,FV R 12099,02/10/2020,Cliente General,10012579 RESORTE BANDA FRENO,2.00,840.34,"1,680.67",557.14,"1,114.28",566.39,0.34
,FV R 12099,02/10/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"12,184.87","12,184.87","8,383.47","8,383.47","3,801.41",0.31
,FV R 12099,02/10/2020,Cliente General,10016736 RETEN VALVULA,4.00,"2,941.18","11,764.71","1,866.45","7,465.81","4,298.89",0.37
,FV R 12099,02/10/2020,Cliente General,10016736 RETEN VALVULA,4.00,"2,941.18","11,764.71","1,866.45","7,465.81","4,298.89",0.37
,FV R 12099,02/10/2020,Cliente General,10040422 BOMBILLO FAROLA 12V 35/35W,1.00,"8,403.36","8,403.36","5,699.90","5,699.90","2,703.46",0.32
,FV R 12099,02/10/2020,Cliente General,10041841 SWITCH STOP,1.00,"8,403.36","8,403.36","9,463.33","9,463.33","-1,059.97",-0.13
,FV R 12096,02/10/2020,GUIOVANY BARRERO RUIZ,10042033 BUJIA RG6HCC,2.00,"16,806.72","33,613.45","11,713.06","23,426.12","10,187.33",0.30
,FV R 12099,02/10/2020,Cliente General,10042107 PASTAS FRENO TRAS,1.00,"18,907.56","18,907.56","14,534.01","14,534.01","4,373.55",0.23
,FV R 12096,02/10/2020,GUIOVANY BARRERO RUIZ,10045719 BUJIA CHAMPION RER6YC,1.00,"25,630.25","25,630.25","16,139.78","16,139.78","9,490.47",0.37
,FV R 12099,02/10/2020,Cliente General,107306 MOTUL 3000,1.00,"15,126.05","15,126.05",0.00,0.00,"15,126.05",1.00
,FV R 12099,02/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,2.00,"16,000.00","32,000.00","14,526.28","29,052.56","2,947.44",0.09
,FV R 12099,02/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,2.00,"18,000.00","36,000.00","14,526.28","29,052.56","6,947.44",0.19
,FV R 12096,02/10/2020,GUIOVANY BARRERO RUIZ,T009016 SINCRO PB52,1.00,"75,630.00","75,630.00",0.00,0.00,"75,630.00",1.00
,FV R 12107,03/10/2020,Cliente General,10012541 DISCO SEPARADOR CLUTCH,4.00,"2,521.01","10,084.03","1,918.55","7,674.18","2,409.85",0.24
,FV R 12107,03/10/2020,Cliente General,10015541 KIT DISCOS CLUTCH,1.00,"91,596.64","91,596.64","69,217.00","69,217.00","22,379.64",0.24
,FV R 12107,03/10/2020,Cliente General,10044397 EMPAQUE CARCASA CLUTCH,1.00,"5,882.35","5,882.35","3,266.01","3,266.01","2,616.34",0.44
,FV R 12107,03/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"29,000.00","29,000.00","14,526.28","14,526.28","14,473.72",0.50
,FV R 12107,03/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,3.00,"16,000.00","48,000.00","14,526.28","43,578.84","4,421.16",0.09
,FV R 12109,05/10/2020,Cliente General,0239110001 BATERIA AGM YB.5L-C GRIZZLY POWER MAX,1.00,"55,462.18","55,462.18","22,661.34","22,661.34","32,800.84",0.59
,FV R 12109,05/10/2020,Cliente General,0239110004 BATERIA AGM YB5L-B GRIZZLY POWER MAX,1.00,"55,462.18","55,462.18","37,551.44","37,551.44","17,910.74",0.32
,FV R 12109,05/10/2020,Cliente General,10012579 RESORTE BANDA FRENO,2.00,840.34,"1,680.67",557.14,"1,114.28",566.39,0.34
,FV R 12109,05/10/2020,Cliente General,10012590 BANDA FRENO TRAS CON ASBESTO,1.00,"11,764.71","11,764.71","9,732.29","9,732.29","2,032.41",0.17
,FV R 12108,05/10/2020,Cliente General,10012780 CADENILLA DISTRIBUCION,1.00,"15,966.39","15,966.39","12,219.72","12,219.72","3,746.67",0.23
,FV R 12108,05/10/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"11,764.71","11,764.71","8,383.47","8,383.47","3,381.24",0.29
,FV R 12108,05/10/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"11,764.71","11,764.71","8,383.47","8,383.47","3,381.24",0.29
,FV R 12109,05/10/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"12,184.87","12,184.87","8,383.47","8,383.47","3,801.41",0.31
,FV R 12108,05/10/2020,Cliente General,10016818 RODAMIENTO BOLAS EJE CLUTCH,1.00,"8,823.53","8,823.53","5,848.59","5,848.59","2,974.94",0.34
,FV R 12108,05/10/2020,Cliente General,10040422 BOMBILLO FAROLA 12V 35/35W,1.00,"7,983.19","7,983.19","5,699.90","5,699.90","2,283.30",0.29
,FV R 12108,05/10/2020,Cliente General,10040537 BAJ BUJIA P_RZ9HC SUPER MICO BOSCH,1.00,"10,840.34","10,840.34","7,430.72","7,430.72","3,409.62",0.31
,FV R 12108,05/10/2020,Cliente General,10040821 CAUCHO REPOSAPIE CONDUCTOR,2.00,"6,722.69","13,445.38","5,062.01","10,124.01","3,321.37",0.25
,FV R 12108,05/10/2020,Cliente General,10042978 CABLE ACELERADOR,1.00,"8,823.53","8,823.53","7,466.00","7,466.00","1,357.53",0.15
,FV R 12100,05/10/2020,Cliente General,10043130 CILINDRO COMPLETO,1.00,"116,806.72","116,806.72","79,212.07","79,212.07","37,594.66",0.32
,FV R 12108,05/10/2020,Cliente General,10043425 BAJ CABLE VELOCIMETRO,1.00,"16,806.72","16,806.72","11,412.73","11,412.73","5,393.99",0.32
,FV R 12108,05/10/2020,Cliente General,10043446 DIRECCIONAL DEL DERECHA,1.00,"15,126.05","15,126.05","11,187.69","11,187.69","3,938.36",0.26
,FV R 12109,05/10/2020,Cliente General,10043446 DIRECCIONAL DEL DERECHA,1.00,"15,126.05","15,126.05","11,187.69","11,187.69","3,938.36",0.26
,FV R 12108,05/10/2020,Cliente General,10045244 CAUCHO CAMPANA,1.00,"21,428.57","21,428.57","13,952.24","13,952.24","7,476.33",0.35
,FV R 12108,05/10/2020,Cliente General,10045595 CABLE CLUTCH,1.00,"14,705.88","14,705.88","20,307.00","20,307.00","-5,601.12",-0.38
,FV R 12109,05/10/2020,Cliente General,10045966 CASQUETE BIELA CIGUENAL,2.00,"5,378.15","10,756.30","6,371.00","12,742.00","-1,985.70",-0.18
,FV R 12109,05/10/2020,Cliente General,11021323 CADENA TRACTO 428 X 120L,1.00,"10,504.20","10,504.20","7,311.00","7,311.00","3,193.20",0.30
,FV R 12108,05/10/2020,Cliente General,20000201 GATO CENTRAL,1.00,"40,336.13","40,336.13","29,032.00","29,032.00","11,304.13",0.28
,FV R 12108,05/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,2.00,"18,000.00","36,000.00","14,526.28","29,052.56","6,947.44",0.19
,FV R 12109,05/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,5.00,"18,000.00","90,000.00","14,526.28","72,631.40","17,368.60",0.19
,FV R 12109,05/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,6.00,"16,000.00","96,000.00","14,526.28","87,157.67","8,842.33",0.09
,FV R 12108,05/10/2020,Cliente General,21000364 CAJA X  24 PINTA M_SUP ULTRA 20W50,1.00,"10,000.00","10,000.00","7,325.00","7,325.00","2,675.00",0.27
,FV R 12101,06/10/2020,Cliente General,0239110004 BATERIA AGM YB5L-B GRIZZLY POWER MAX,1.00,"57,983.19","57,983.19","37,551.44","37,551.44","20,431.75",0.35
,FV R 12101,06/10/2020,Cliente General,10040537 BAJ BUJIA P_RZ9HC SUPER MICO BOSCH,2.00,"11,344.54","22,689.08","7,430.72","14,861.43","7,827.64",0.34
,FV R 12101,06/10/2020,Cliente General,10040566 FILTRO ACEITE,1.00,"5,042.02","5,042.02","3,259.25","3,259.25","1,782.76",0.35
,FV R 12101,06/10/2020,Cliente General,10045244 CAUCHO CAMPANA,1.00,"21,428.57","21,428.57","13,952.24","13,952.24","7,476.33",0.35
,FV R 12101,06/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,0239110001 BATERIA AGM YB.5L-C GRIZZLY POWER MAX,1.00,"34,453.78","34,453.78","22,661.34","22,661.34","11,792.44",0.34
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,10012885 FILTRO AIRE,1.00,"8,823.53","8,823.53","5,540.46","5,540.46","3,283.07",0.37
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,10012909 CAUCHO CAMPANA,1.00,"14,285.71","14,285.71","2,655.13","2,655.13","11,630.58",0.81
,FV R 12104,07/10/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"12,184.87","12,184.87","8,383.47","8,383.47","3,801.41",0.31
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,10012919 BANDA FRENO DEL Y TRAS,2.00,"12,184.87","24,369.75","8,383.47","16,766.93","7,602.82",0.31
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,10015084 BAJ KIT CUNAS DIRECCION,1.00,"20,168.07","20,168.07","15,715.87","15,715.87","4,452.20",0.22
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,10015085 KIT RODAM BOLAS DIR_46 PCS,1.00,"2,521.01","2,521.01","1,543.95","1,543.95",977.06,0.39
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,10015291 KIT ARRASTRE,1.00,"78,991.60","78,991.60","56,571.00","56,571.00","22,420.60",0.28
,FV R 12110,07/10/2020,Cliente General,10015422 KIT PINES REPOSAPIE PASAJERO,2.00,"5,042.02","10,084.03","4,494.00","8,988.00","1,096.03",0.11
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,10040537 BAJ BUJIA P_RZ9HC SUPER MICO BOSCH,1.00,"11,344.54","11,344.54","7,430.72","7,430.72","3,913.82",0.34
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,10040556 AGUJA FLOTA CARBURADOR,1.00,"21,008.40","21,008.40","15,448.18","15,448.18","5,560.22",0.26
,FV R 12110,07/10/2020,Cliente General,10045630 BAJ FILTRO GASOLINA,1.00,"20,168.07","20,168.07","14,354.00","14,354.00","5,814.07",0.29
,FV R 12102,07/10/2020,RUGELES PEÑA JOHN JAIRO,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"9,243.00","9,243.00",0.00,0.00,"9,243.00",1.00
,FV R 12103,07/10/2020,FIDALGO MEJIA CERVANTES,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"9,243.00","9,243.00",0.00,0.00,"9,243.00",1.00
,FV R 12105,07/10/2020,GUZMAN HERNANDEZ LUISA HELENA,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"9,243.00","9,243.00",0.00,0.00,"9,243.00",1.00
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,2 MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS,1.00,"75,630.00","75,630.00",0.00,0.00,"75,630.00",1.00
,FV R 12110,07/10/2020,Cliente General,20002231 MANUBRIO NEGRO,1.00,"32,352.94","32,352.94","23,251.00","23,251.00","9,101.94",0.28
,FV R 12102,07/10/2020,RUGELES PEÑA JOHN JAIRO,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12103,07/10/2020,FIDALGO MEJIA CERVANTES,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12105,07/10/2020,GUZMAN HERNANDEZ LUISA HELENA,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12106,07/10/2020,TRISTAN GIL JUAN CARLOS,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,526.28","14,526.28","3,473.72",0.19
,FV R 12119,08/10/2020,Cliente General,10012780 CADENILLA DISTRIBUCION,1.00,"13,613.45","13,613.45","12,219.72","12,219.72","1,393.73",0.10
,FV R 12119,08/10/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"10,420.17","10,420.17","8,383.47","8,383.47","2,036.70",0.20
,FV R 12119,08/10/2020,Cliente General,10015133 KIT EMP CILINDRO Y CULATA,1.00,"8,403.36","8,403.36","5,938.90","5,938.90","2,464.46",0.29
,FV R 12119,08/10/2020,Cliente General,10015137 KIT DISCOS CLUTCH,1.00,"17,142.86","17,142.86","16,710.48","16,710.48",432.38,0.03
,FV R 12119,08/10/2020,Cliente General,10015137 KIT DISCOS CLUTCH,1.00,"20,672.27","20,672.27","16,710.48","16,710.48","3,961.79",0.19
,FV R 12119,08/10/2020,Cliente General,10016108 RETEN VALVULA,2.00,"5,000.00","10,000.00","3,391.60","6,783.20","3,216.80",0.32
,FV R 12119,08/10/2020,Cliente General,10016641 RODAMIENTO BOLAS CIGUENAL 6304,1.00,"13,445.38","13,445.38","9,571.03","9,571.03","3,874.35",0.29
,FV R 12119,08/10/2020,Cliente General,10016641 RODAMIENTO BOLAS CIGUENAL 6304,2.00,"11,428.57","22,857.14","9,571.03","19,142.05","3,715.09",0.16
,FV R 12119,08/10/2020,Cliente General,10016818 RODAMIENTO BOLAS EJE CLUTCH,1.00,"7,563.03","7,563.03","5,848.59","5,848.59","1,714.43",0.23
,FV R 12119,08/10/2020,Cliente General,10016818 RODAMIENTO BOLAS EJE CLUTCH,1.00,"7,563.03","7,563.03","5,848.59","5,848.59","1,714.43",0.23
,FV R 12119,08/10/2020,Cliente General,10040566 FILTRO ACEITE,1.00,"5,042.02","5,042.02","3,259.25","3,259.25","1,782.76",0.35
,FV R 12119,08/10/2020,Cliente General,10041142 RESORTE CRANK,1.00,"2,100.84","2,100.84","1,709.00","1,709.00",391.84,0.19
,FV R 12119,08/10/2020,Cliente General,10041327 AGUJA PASO GASOL,1.00,"25,042.02","25,042.02","20,663.33","20,663.33","4,378.68",0.17
,FV R 12119,08/10/2020,Cliente General,10046198 BAJ CABLE VELOCICMETRO,1.00,"15,966.39","15,966.39","11,042.19","11,042.19","4,924.20",0.31
,FV R 12119,08/10/2020,Cliente General,10046985 RODAMIENTO BOLAS,1.00,"3,529.41","3,529.41","4,467.15","4,467.15",-937.74,-0.27
,FV R 12119,08/10/2020,Cliente General,10046988 RODAMIENTO BOLAS,1.00,"7,899.16","7,899.16","7,398.00","7,398.00",501.16,0.06
,FV R 12119,08/10/2020,Cliente General,10046990 RODAMIENTO BOLAS,1.00,"11,764.71","11,764.71","9,699.55","9,699.55","2,065.16",0.18
,FV R 12119,08/10/2020,Cliente General,10049944 CILINDRO COMPLETO,1.00,"168,067.23","168,067.23","146,737.00","146,737.00","21,330.23",0.13
,FV R 12119,08/10/2020,Cliente General,10056550 CABLE ACELERADOR,1.00,"15,966.39","15,966.39","11,863.27","11,863.27","4,103.12",0.26
,FV R 12119,08/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,2.00,"16,000.00","32,000.00","14,526.28","29,052.56","2,947.44",0.09
,FV R 12119,08/10/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,2.00,"18,000.00","36,000.00","14,526.28","29,052.56","6,947.44",0.19
,FV R 12120,09/10/2020,Cliente General,0267011701 3.00-17 6L SECURA ZOOM TT +N,1.00,"67,226.89","67,226.89","48,546.00","48,546.00","18,680.89",0.28
,FV R 12111,09/10/2020,Cliente General,10043071 EJE CAJA,1.00,"37,815.13","37,815.13","27,183.35","27,183.35","10,631.78",0.28
,FV R 12120,09/10/2020,Cliente General,10043130 CILINDRO COMPLETO,1.00,"67,226.89","67,226.89","79,212.07","79,212.07","-11,985.17",-0.18
